latency,type,dataset,third,N1,resp
6525350.2,20,NeoRec_2018-08-29_18-32-14,2,-2.374431,low
6525445.2,20,NeoRec_2018-08-29_18-32-14,2,1.902468,low
6525537.8,20,NeoRec_2018-08-29_18-32-14,2,-3.429622,low
6525636.6,20,NeoRec_2018-08-29_18-32-14,2,1.797657,low
6525756.7,20,NeoRec_2018-08-29_18-32-14,2,-4.785604,low
6525869.1,20,NeoRec_2018-08-29_18-32-14,2,-2.043236,low
6525980.3,20,NeoRec_2018-08-29_18-32-14,2,-0.4866285,low
6526097.1,20,NeoRec_2018-08-29_18-32-14,2,-7.640985,low
6526177.5,20,NeoRec_2018-08-29_18-32-14,2,-1.792979,low
6526274.1,20,NeoRec_2018-08-29_18-32-14,3,5.632945,low
6526370,20,NeoRec_2018-08-29_18-32-14,3,1.939801,low
6526489.4,20,NeoRec_2018-08-29_18-32-14,3,-7.426571,low
6526608.6,20,NeoRec_2018-08-29_18-32-14,3,0.5465203,low
6526713,20,NeoRec_2018-08-29_18-32-14,3,-2.476696,low
6526807.4,20,NeoRec_2018-08-29_18-32-14,3,-2.189428,low
6526926.7,20,NeoRec_2018-08-29_18-32-14,3,-1.910723,low
6527017.9,20,NeoRec_2018-08-29_18-32-14,3,-3.449789,low
6527118.7,20,NeoRec_2018-08-29_18-32-14,3,3.719877,low
6527228.3,20,NeoRec_2018-08-29_18-32-14,3,2.094676,low
6527333.5,20,NeoRec_2018-08-29_18-32-14,3,-3.063811,low
6540118.3,21,NeoRec_2018-08-29_18-32-14,1,-9.637357,high
6540209.3,21,NeoRec_2018-08-29_18-32-14,1,-10.40093,high
6540323,21,NeoRec_2018-08-29_18-32-14,1,3.52339,high
6540442.8,21,NeoRec_2018-08-29_18-32-14,1,-2.567249,high
6540551.4,21,NeoRec_2018-08-29_18-32-14,1,4.747343,high
6540647,21,NeoRec_2018-08-29_18-32-14,1,-5.093847,high
6540734,21,NeoRec_2018-08-29_18-32-14,1,-3.075067,high
6540826.1,21,NeoRec_2018-08-29_18-32-14,1,4.169636,high
6540937.7,21,NeoRec_2018-08-29_18-32-14,1,-3.130504,high
6541019.7,21,NeoRec_2018-08-29_18-32-14,1,4.886778,high
6541112.9,21,NeoRec_2018-08-29_18-32-14,1,-6.496257,high
6541226.5,21,NeoRec_2018-08-29_18-32-14,2,-8.106658,high
6541317.1,21,NeoRec_2018-08-29_18-32-14,2,-2.255714,high
6541428,21,NeoRec_2018-08-29_18-32-14,2,8.527512,high
6541511.6,21,NeoRec_2018-08-29_18-32-14,2,7.731409,high
6541625,21,NeoRec_2018-08-29_18-32-14,2,13.49277,high
6541705.6,21,NeoRec_2018-08-29_18-32-14,2,1.943537,high
6541823.2,21,NeoRec_2018-08-29_18-32-14,2,-13.09204,high
6541912,21,NeoRec_2018-08-29_18-32-14,2,-1.987748,high
6542024.5,21,NeoRec_2018-08-29_18-32-14,2,-3.289283,high
6542141.9,21,NeoRec_2018-08-29_18-32-14,2,7.790311,high
6542239.9,21,NeoRec_2018-08-29_18-32-14,2,-9.082044,high
6542353.1,21,NeoRec_2018-08-29_18-32-14,2,-0.5343376,high
6542434.7,21,NeoRec_2018-08-29_18-32-14,2,0.8245391,high
6542535.8,21,NeoRec_2018-08-29_18-32-14,2,-2.052253,high
6542629.4,21,NeoRec_2018-08-29_18-32-14,2,-1.704432,high
6542724.6,21,NeoRec_2018-08-29_18-32-14,2,7.956507,high
6542821.4,21,NeoRec_2018-08-29_18-32-14,2,2.198116,high
6542910.4,21,NeoRec_2018-08-29_18-32-14,2,3.086114,high
6543007.2,21,NeoRec_2018-08-29_18-32-14,2,-4.978209,high
6543096.9,21,NeoRec_2018-08-29_18-32-14,2,-0.9944312,high
6543188.7,21,NeoRec_2018-08-29_18-32-14,2,-0.4660521,high
6543276.7,21,NeoRec_2018-08-29_18-32-14,2,-0.8853781,high
6543362.9,21,NeoRec_2018-08-29_18-32-14,3,-1.919581,high
6543471.5,21,NeoRec_2018-08-29_18-32-14,3,-2.21272,high
6543588.9,21,NeoRec_2018-08-29_18-32-14,3,-1.700506,high
6543705.4,21,NeoRec_2018-08-29_18-32-14,3,1.702469,high
6543813.4,21,NeoRec_2018-08-29_18-32-14,3,0.3125378,high
6543914.6,21,NeoRec_2018-08-29_18-32-14,3,-3.494949,high
6544003.4,21,NeoRec_2018-08-29_18-32-14,3,-4.217106,high
6544118.4,21,NeoRec_2018-08-29_18-32-14,3,-6.247048,high
6544232.3,21,NeoRec_2018-08-29_18-32-14,3,-2.585544,high
6544326.1,21,NeoRec_2018-08-29_18-32-14,3,-7.940045,high
6544416.7,21,NeoRec_2018-08-29_18-32-14,3,-0.2729389,high
6554851.7,22,NeoRec_2018-08-29_18-32-14,1,7.000081,high
6554954.5,22,NeoRec_2018-08-29_18-32-14,1,-6.080067,high
6555046.1,22,NeoRec_2018-08-29_18-32-14,1,2.084665,high
6555154.6,22,NeoRec_2018-08-29_18-32-14,1,-13.19914,high
6555273.6,22,NeoRec_2018-08-29_18-32-14,1,-5.323265,high
6555391.8,22,NeoRec_2018-08-29_18-32-14,2,-6.117067,high
6555488.6,22,NeoRec_2018-08-29_18-32-14,2,9.163082,high
6555596.2,22,NeoRec_2018-08-29_18-32-14,2,0.2754946,high
6555693.2,22,NeoRec_2018-08-29_18-32-14,2,-5.742252,high
6555804.3,22,NeoRec_2018-08-29_18-32-14,2,-0.1573768,high
6555887.1,22,NeoRec_2018-08-29_18-32-14,2,1.347574,high
6555967.9,22,NeoRec_2018-08-29_18-32-14,2,-1.465095,high
6556048.1,22,NeoRec_2018-08-29_18-32-14,2,0.7702519,high
6556144.9,22,NeoRec_2018-08-29_18-32-14,2,0.6534435,high
6556234.1,22,NeoRec_2018-08-29_18-32-14,2,-3.119237,high
6556320.2,22,NeoRec_2018-08-29_18-32-14,3,3.524968,high
6556426.6,22,NeoRec_2018-08-29_18-32-14,3,-0.09030014,high
6556533.2,22,NeoRec_2018-08-29_18-32-14,3,15.64973,high
6556623,22,NeoRec_2018-08-29_18-32-14,3,2.560701,high
6556706.2,22,NeoRec_2018-08-29_18-32-14,3,-0.6369815,high
6568278.9,23,NeoRec_2018-08-29_18-32-14,1,-10.16776,low
6568364.9,23,NeoRec_2018-08-29_18-32-14,1,0.183442,low
6568453.5,23,NeoRec_2018-08-29_18-32-14,1,-3.154664,low
6568557.3,23,NeoRec_2018-08-29_18-32-14,1,-3.792475,low
6568663.4,23,NeoRec_2018-08-29_18-32-14,1,3.307839,low
6568755.6,23,NeoRec_2018-08-29_18-32-14,1,2.474181,low
6568855,23,NeoRec_2018-08-29_18-32-14,1,-10.21436,low
6568939.8,23,NeoRec_2018-08-29_18-32-14,1,-0.008983665,low
6569025.2,23,NeoRec_2018-08-29_18-32-14,1,-0.04531667,low
6569112.6,23,NeoRec_2018-08-29_18-32-14,1,-6.85531,low
6569228.9,23,NeoRec_2018-08-29_18-32-14,1,-5.032852,low
6569311.7,23,NeoRec_2018-08-29_18-32-14,1,4.887675,low
6569397.3,23,NeoRec_2018-08-29_18-32-14,2,5.082972,low
6569510.5,23,NeoRec_2018-08-29_18-32-14,2,1.966125,low
6569607.7,23,NeoRec_2018-08-29_18-32-14,2,8.950677,low
6569709.1,23,NeoRec_2018-08-29_18-32-14,2,4.132379,low
6569813.4,23,NeoRec_2018-08-29_18-32-14,2,1.904697,low
6569924.6,23,NeoRec_2018-08-29_18-32-14,2,-3.083278,low
6570018.2,23,NeoRec_2018-08-29_18-32-14,2,-4.441999,low
6570113,23,NeoRec_2018-08-29_18-32-14,2,0.5179139,low
6570203,23,NeoRec_2018-08-29_18-32-14,2,0.2761363,low
6570315.5,23,NeoRec_2018-08-29_18-32-14,2,-9.768705,low
6570417.1,23,NeoRec_2018-08-29_18-32-14,2,-0.9717388,low
6570524.3,23,NeoRec_2018-08-29_18-32-14,2,0.04662736,low
6570637.3,23,NeoRec_2018-08-29_18-32-14,2,0.796261,low
6570736.3,23,NeoRec_2018-08-29_18-32-14,2,2.947443,low
6570840.9,23,NeoRec_2018-08-29_18-32-14,2,4.752584,low
6570946.2,23,NeoRec_2018-08-29_18-32-14,2,3.812051,low
6571045,23,NeoRec_2018-08-29_18-32-14,2,-3.448914,low
6571141.6,23,NeoRec_2018-08-29_18-32-14,2,-4.062925,low
6571247.8,23,NeoRec_2018-08-29_18-32-14,2,-6.296101,low
6571345.6,23,NeoRec_2018-08-29_18-32-14,2,-6.023214,low
6571440.8,23,NeoRec_2018-08-29_18-32-14,2,0.2824389,low
6571531.5,23,NeoRec_2018-08-29_18-32-14,2,-2.128702,low
6571636.3,23,NeoRec_2018-08-29_18-32-14,2,7.009238,low
6571735.3,23,NeoRec_2018-08-29_18-32-14,2,2.092655,low
6571843.3,23,NeoRec_2018-08-29_18-32-14,3,3.79493,low
6571958.3,23,NeoRec_2018-08-29_18-32-14,3,-1.444319,low
6572065.8,23,NeoRec_2018-08-29_18-32-14,3,-2.736356,low
6572182.2,23,NeoRec_2018-08-29_18-32-14,3,-0.4233741,low
6572299.4,23,NeoRec_2018-08-29_18-32-14,3,1.461064,low
6572382.8,23,NeoRec_2018-08-29_18-32-14,3,-3.120659,low
6572463.2,23,NeoRec_2018-08-29_18-32-14,3,-4.078901,low
6572559.2,23,NeoRec_2018-08-29_18-32-14,3,-7.214198,low
6572676.5,23,NeoRec_2018-08-29_18-32-14,3,0.2117317,low
6572773.5,23,NeoRec_2018-08-29_18-32-14,3,-2.145441,low
6572869.9,23,NeoRec_2018-08-29_18-32-14,3,-0.4115861,low
6572987.9,23,NeoRec_2018-08-29_18-32-14,3,-5.168377,low
6585667.5,24,NeoRec_2018-08-29_18-32-14,1,-0.6725993,high
6585778.5,24,NeoRec_2018-08-29_18-32-14,1,-1.399129,high
6585869.8,24,NeoRec_2018-08-29_18-32-14,1,6.161819,high
6585983,24,NeoRec_2018-08-29_18-32-14,1,-0.9886616,high
6586084.2,24,NeoRec_2018-08-29_18-32-14,1,-3.108809,high
6586188,24,NeoRec_2018-08-29_18-32-14,1,0.3400127,high
6586292,24,NeoRec_2018-08-29_18-32-14,1,-1.462995,high
6586376.6,24,NeoRec_2018-08-29_18-32-14,1,-0.774919,high
6586474.3,24,NeoRec_2018-08-29_18-32-14,1,7.256753,high
6586580.5,24,NeoRec_2018-08-29_18-32-14,1,-6.922625,high
6586690.9,24,NeoRec_2018-08-29_18-32-14,1,-0.9242645,high
6586799.1,24,NeoRec_2018-08-29_18-32-14,1,0.522786,high
6586901.7,24,NeoRec_2018-08-29_18-32-14,1,0.002211942,high
6586995.6,24,NeoRec_2018-08-29_18-32-14,1,-4.590965,high
6587098.4,24,NeoRec_2018-08-29_18-32-14,1,-9.894979,high
6587211,24,NeoRec_2018-08-29_18-32-14,1,5.976542,high
6587307,24,NeoRec_2018-08-29_18-32-14,2,-2.59092,high
6587393.2,24,NeoRec_2018-08-29_18-32-14,2,-8.412372,high
6587513,24,NeoRec_2018-08-29_18-32-14,2,3.450101,high
6587605.3,24,NeoRec_2018-08-29_18-32-14,2,-1.851651,high
6587692.1,24,NeoRec_2018-08-29_18-32-14,2,-2.810074,high
6587785.7,24,NeoRec_2018-08-29_18-32-14,2,1.223918,high
6587895.5,24,NeoRec_2018-08-29_18-32-14,2,4.823553,high
6588002.9,24,NeoRec_2018-08-29_18-32-14,2,-5.645953,high
6588104.3,24,NeoRec_2018-08-29_18-32-14,2,-2.402175,high
6588211.6,24,NeoRec_2018-08-29_18-32-14,2,8.438538,high
6588323.6,24,NeoRec_2018-08-29_18-32-14,2,-1.325611,high
6588417,24,NeoRec_2018-08-29_18-32-14,2,-0.1036888,high
6588533.4,24,NeoRec_2018-08-29_18-32-14,2,-4.863171,high
6588620.8,24,NeoRec_2018-08-29_18-32-14,2,4.490243,high
6588728.7,24,NeoRec_2018-08-29_18-32-14,2,5.823545,high
6588839.7,24,NeoRec_2018-08-29_18-32-14,2,2.84008,high
6588937.9,24,NeoRec_2018-08-29_18-32-14,2,-2.107658,high
6589047.1,24,NeoRec_2018-08-29_18-32-14,2,-4.54342,high
6589138.5,24,NeoRec_2018-08-29_18-32-14,2,-0.6798304,high
6589226.5,24,NeoRec_2018-08-29_18-32-14,2,-2.18229,high
6589345.6,24,NeoRec_2018-08-29_18-32-14,2,2.197487,high
6589434.4,24,NeoRec_2018-08-29_18-32-14,2,4.890293,high
6589526.2,24,NeoRec_2018-08-29_18-32-14,2,-1.965779,high
6589623,24,NeoRec_2018-08-29_18-32-14,2,-3.06825,high
6589710.8,24,NeoRec_2018-08-29_18-32-14,2,-1.75297,high
6589818.3,24,NeoRec_2018-08-29_18-32-14,2,-7.432958,high
6589919.7,24,NeoRec_2018-08-29_18-32-14,2,-2.640988,high
6590035.9,24,NeoRec_2018-08-29_18-32-14,2,-6.013519,high
6590118.5,24,NeoRec_2018-08-29_18-32-14,2,1.389464,high
6590223.7,24,NeoRec_2018-08-29_18-32-14,2,-1.160322,high
6590324.7,24,NeoRec_2018-08-29_18-32-14,2,-6.831918,high
6590434.8,24,NeoRec_2018-08-29_18-32-14,3,2.844605,high
6590522.8,24,NeoRec_2018-08-29_18-32-14,3,6.100122,high
6590615.4,24,NeoRec_2018-08-29_18-32-14,3,-2.731421,high
6590721.6,24,NeoRec_2018-08-29_18-32-14,3,-4.480902,high
6590805.4,24,NeoRec_2018-08-29_18-32-14,3,9.020161,high
6590893.4,24,NeoRec_2018-08-29_18-32-14,3,-4.653024,high
6590989.7,24,NeoRec_2018-08-29_18-32-14,3,4.349245,high
6591096.1,24,NeoRec_2018-08-29_18-32-14,3,-2.082377,high
6591196.5,24,NeoRec_2018-08-29_18-32-14,3,8.014063,high
6591283.3,24,NeoRec_2018-08-29_18-32-14,3,3.949221,high
6591375.1,24,NeoRec_2018-08-29_18-32-14,3,-4.270784,high
6591494.9,24,NeoRec_2018-08-29_18-32-14,3,-0.7527725,high
6591578.2,24,NeoRec_2018-08-29_18-32-14,3,-3.047596,high
6591677,24,NeoRec_2018-08-29_18-32-14,3,3.2169,high
6591789,24,NeoRec_2018-08-29_18-32-14,3,2.338034,high
6591898,24,NeoRec_2018-08-29_18-32-14,3,1.667228,high
6600030.4,25,NeoRec_2018-08-29_18-32-14,1,4.270422,high
6600113.8,25,NeoRec_2018-08-29_18-32-14,1,-3.914872,high
6600213.5,25,NeoRec_2018-08-29_18-32-14,1,3.850468,high
6600315.7,25,NeoRec_2018-08-29_18-32-14,1,-6.556588,high
6600423.3,25,NeoRec_2018-08-29_18-32-14,1,-0.6053551,high
6600508.3,25,NeoRec_2018-08-29_18-32-14,1,-1.118113,high
6600589.7,25,NeoRec_2018-08-29_18-32-14,1,-4.48826,high
6600673.5,25,NeoRec_2018-08-29_18-32-14,1,-5.619668,high
6600753.8,25,NeoRec_2018-08-29_18-32-14,1,-1.316327,high
6600868.2,25,NeoRec_2018-08-29_18-32-14,2,-5.855217,high
6600967,25,NeoRec_2018-08-29_18-32-14,2,1.660029,high
6601081.6,25,NeoRec_2018-08-29_18-32-14,2,5.316725,high
6601164.6,25,NeoRec_2018-08-29_18-32-14,2,-10.55482,high
6601276,25,NeoRec_2018-08-29_18-32-14,2,-2.66432,high
6601360.1,25,NeoRec_2018-08-29_18-32-14,2,-1.008956,high
6601476.3,25,NeoRec_2018-08-29_18-32-14,2,1.582951,high
6601572.3,25,NeoRec_2018-08-29_18-32-14,2,2.523741,high
6601678.7,25,NeoRec_2018-08-29_18-32-14,2,-1.321165,high
6601767.9,25,NeoRec_2018-08-29_18-32-14,2,-4.095964,high
6601877,25,NeoRec_2018-08-29_18-32-14,2,2.692281,high
6601972,25,NeoRec_2018-08-29_18-32-14,2,-1.202944,high
6602067,25,NeoRec_2018-08-29_18-32-14,2,3.06942,high
6602155.4,25,NeoRec_2018-08-29_18-32-14,2,3.2864,high
6602239,25,NeoRec_2018-08-29_18-32-14,2,-1.434256,high
6602337.2,25,NeoRec_2018-08-29_18-32-14,2,-8.505001,high
6602446.1,25,NeoRec_2018-08-29_18-32-14,2,0.7622522,high
6602554.1,25,NeoRec_2018-08-29_18-32-14,2,5.208859,high
6602670.5,25,NeoRec_2018-08-29_18-32-14,2,-2.367131,high
6602784.5,25,NeoRec_2018-08-29_18-32-14,2,-0.4231675,high
6602884.1,25,NeoRec_2018-08-29_18-32-14,3,-4.759112,high
6603003.2,25,NeoRec_2018-08-29_18-32-14,3,4.729995,high
6603116,25,NeoRec_2018-08-29_18-32-14,3,11.13451,high
6603216.2,25,NeoRec_2018-08-29_18-32-14,3,1.131672,high
6603323.2,25,NeoRec_2018-08-29_18-32-14,3,5.950151,high
6603438.2,25,NeoRec_2018-08-29_18-32-14,3,1.132085,high
6603538.8,25,NeoRec_2018-08-29_18-32-14,3,3.832557,high
6603651.9,25,NeoRec_2018-08-29_18-32-14,3,-3.951984,high
6603749.7,25,NeoRec_2018-08-29_18-32-14,3,-0.4800361,high
6612183.4,26,NeoRec_2018-08-29_18-32-14,1,-6.377823,high
6612290,26,NeoRec_2018-08-29_18-32-14,1,4.608228,high
6612397.6,26,NeoRec_2018-08-29_18-32-14,1,-2.89548,high
6612478,26,NeoRec_2018-08-29_18-32-14,1,-8.40485,high
6612595.5,26,NeoRec_2018-08-29_18-32-14,1,-6.533199,high
6612683.1,26,NeoRec_2018-08-29_18-32-14,1,-1.272493,high
6612788.1,26,NeoRec_2018-08-29_18-32-14,1,-8.448155,high
6612886.5,26,NeoRec_2018-08-29_18-32-14,1,-3.88399,high
6612996.5,26,NeoRec_2018-08-29_18-32-14,1,-2.581809,high
6613088.2,26,NeoRec_2018-08-29_18-32-14,1,-3.357247,high
6613195.2,26,NeoRec_2018-08-29_18-32-14,1,-2.631251,high
6613304.4,26,NeoRec_2018-08-29_18-32-14,1,5.812231,high
6613416.2,26,NeoRec_2018-08-29_18-32-14,1,-5.681069,high
6613522.8,26,NeoRec_2018-08-29_18-32-14,2,6.463709,high
6613614,26,NeoRec_2018-08-29_18-32-14,2,-3.569383,high
6613709.9,26,NeoRec_2018-08-29_18-32-14,2,6.385059,high
6613797.9,26,NeoRec_2018-08-29_18-32-14,2,2.10583,high
6613884.3,26,NeoRec_2018-08-29_18-32-14,2,-4.625989,high
6613986.5,26,NeoRec_2018-08-29_18-32-14,2,-1.527366,high
6614084.5,26,NeoRec_2018-08-29_18-32-14,2,-3.490024,high
6614201.9,26,NeoRec_2018-08-29_18-32-14,2,0.9779996,high
6614307,26,NeoRec_2018-08-29_18-32-14,2,-5.948792,high
6614425,26,NeoRec_2018-08-29_18-32-14,2,1.890574,high
6614543.8,26,NeoRec_2018-08-29_18-32-14,2,1.754998,high
6614640.2,26,NeoRec_2018-08-29_18-32-14,2,-3.240666,high
6614736.4,26,NeoRec_2018-08-29_18-32-14,2,7.921724,high
6614826.1,26,NeoRec_2018-08-29_18-32-14,2,-0.2693722,high
6614921.9,26,NeoRec_2018-08-29_18-32-14,2,1.033302,high
6615033.1,26,NeoRec_2018-08-29_18-32-14,2,-3.686478,high
6615140.5,26,NeoRec_2018-08-29_18-32-14,2,8.178487,high
6615257.1,26,NeoRec_2018-08-29_18-32-14,2,-2.1708,high
6615338.8,26,NeoRec_2018-08-29_18-32-14,2,-1.072678,high
6615449.2,26,NeoRec_2018-08-29_18-32-14,2,-3.543095,high
6615552.8,26,NeoRec_2018-08-29_18-32-14,2,-5.251161,high
6615664.4,26,NeoRec_2018-08-29_18-32-14,2,-4.445347,high
6615754.8,26,NeoRec_2018-08-29_18-32-14,2,-7.604854,high
6615835,26,NeoRec_2018-08-29_18-32-14,2,0.5117044,high
6615925.1,26,NeoRec_2018-08-29_18-32-14,2,-5.870386,high
6616030.3,26,NeoRec_2018-08-29_18-32-14,2,3.692827,high
6616143.7,26,NeoRec_2018-08-29_18-32-14,3,-5.01617,high
6616254.3,26,NeoRec_2018-08-29_18-32-14,3,-2.097952,high
6616361.9,26,NeoRec_2018-08-29_18-32-14,3,2.787971,high
6616459.1,26,NeoRec_2018-08-29_18-32-14,3,-9.455514,high
6616566.8,26,NeoRec_2018-08-29_18-32-14,3,-5.998946,high
6616666,26,NeoRec_2018-08-29_18-32-14,3,-0.1629838,high
6616765.8,26,NeoRec_2018-08-29_18-32-14,3,2.757554,high
6616874,26,NeoRec_2018-08-29_18-32-14,3,-4.665857,high
6616986.8,26,NeoRec_2018-08-29_18-32-14,3,-0.870181,high
6617087.1,26,NeoRec_2018-08-29_18-32-14,3,0.9945838,high
6617204.7,26,NeoRec_2018-08-29_18-32-14,3,-7.214288,high
6617316.9,26,NeoRec_2018-08-29_18-32-14,3,3.254899,high
6617429.7,26,NeoRec_2018-08-29_18-32-14,3,-4.609576,high
6626815.2,27,NeoRec_2018-08-29_18-32-14,1,-3.447422,low
6626933.4,27,NeoRec_2018-08-29_18-32-14,1,-2.437537,low
6627028.5,27,NeoRec_2018-08-29_18-32-14,1,-0.5963933,low
6627119.7,27,NeoRec_2018-08-29_18-32-14,1,0.09668255,low
6627233.1,27,NeoRec_2018-08-29_18-32-14,1,-2.898133,low
6627335.9,27,NeoRec_2018-08-29_18-32-14,1,1.134235,low
6627416.5,27,NeoRec_2018-08-29_18-32-14,1,-0.2810671,low
6627534.3,27,NeoRec_2018-08-29_18-32-14,1,-3.319494,low
6627647.6,27,NeoRec_2018-08-29_18-32-14,1,-3.504371,low
6627728.2,27,NeoRec_2018-08-29_18-32-14,1,-0.1258247,low
6627839.2,27,NeoRec_2018-08-29_18-32-14,1,-0.9538276,low
6627922,27,NeoRec_2018-08-29_18-32-14,1,-1.301218,low
6628024.8,27,NeoRec_2018-08-29_18-32-14,1,0.270396,low
6628123,27,NeoRec_2018-08-29_18-32-14,1,-12.8052,low
6628206.1,27,NeoRec_2018-08-29_18-32-14,1,-3.203263,low
6628300.3,27,NeoRec_2018-08-29_18-32-14,1,7.960652,low
6628393.7,27,NeoRec_2018-08-29_18-32-14,1,0.9870384,low
6628507.7,27,NeoRec_2018-08-29_18-32-14,1,5.12364,low
6628595.1,27,NeoRec_2018-08-29_18-32-14,1,-3.344479,low
6628702.2,27,NeoRec_2018-08-29_18-32-14,1,1.980888,low
6628783.6,27,NeoRec_2018-08-29_18-32-14,1,-2.3604,low
6628901.6,27,NeoRec_2018-08-29_18-32-14,1,2.260741,low
6629010.4,27,NeoRec_2018-08-29_18-32-14,1,7.071623,low
6629108.6,27,NeoRec_2018-08-29_18-32-14,2,1.526192,low
6629194.6,27,NeoRec_2018-08-29_18-32-14,2,0.3267142,low
6629310.9,27,NeoRec_2018-08-29_18-32-14,2,-6.294784,low
6629428.1,27,NeoRec_2018-08-29_18-32-14,2,2.762647,low
6629544.3,27,NeoRec_2018-08-29_18-32-14,2,3.478853,low
6629654.5,27,NeoRec_2018-08-29_18-32-14,2,-1.091821,low
6629743.3,27,NeoRec_2018-08-29_18-32-14,2,4.249403,low
6629826.2,27,NeoRec_2018-08-29_18-32-14,2,-2.789678,low
6629909,27,NeoRec_2018-08-29_18-32-14,2,-5.536328,low
6630019.8,27,NeoRec_2018-08-29_18-32-14,2,-0.9198927,low
6630130.6,27,NeoRec_2018-08-29_18-32-14,2,0.3607752,low
6630228,27,NeoRec_2018-08-29_18-32-14,2,-2.952128,low
6630338.8,27,NeoRec_2018-08-29_18-32-14,2,0.3086466,low
6630425.5,27,NeoRec_2018-08-29_18-32-14,2,-0.6623745,low
6630533.7,27,NeoRec_2018-08-29_18-32-14,2,2.882171,low
6630649.5,27,NeoRec_2018-08-29_18-32-14,2,-4.728281,low
6630755.7,27,NeoRec_2018-08-29_18-32-14,2,-3.18591,low
6630853.9,27,NeoRec_2018-08-29_18-32-14,2,-12.56971,low
6630942.3,27,NeoRec_2018-08-29_18-32-14,2,-1.417453,low
6631047.4,27,NeoRec_2018-08-29_18-32-14,2,-9.21893,low
6631151.6,27,NeoRec_2018-08-29_18-32-14,2,-1.569688,low
6631242.8,27,NeoRec_2018-08-29_18-32-14,2,-6.198427,low
6631349,27,NeoRec_2018-08-29_18-32-14,2,4.594687,low
6631451.8,27,NeoRec_2018-08-29_18-32-14,2,2.575128,low
6631541.9,27,NeoRec_2018-08-29_18-32-14,2,-0.6656469,low
6631637.7,27,NeoRec_2018-08-29_18-32-14,2,1.373408,low
6631722.3,27,NeoRec_2018-08-29_18-32-14,2,-4.523452,low
6631809.7,27,NeoRec_2018-08-29_18-32-14,2,2.049497,low
6631927.5,27,NeoRec_2018-08-29_18-32-14,2,-1.340222,low
6632011.7,27,NeoRec_2018-08-29_18-32-14,2,2.947125,low
6632096,27,NeoRec_2018-08-29_18-32-14,2,2.775297,low
6632196,27,NeoRec_2018-08-29_18-32-14,2,1.547276,low
6632310.2,27,NeoRec_2018-08-29_18-32-14,2,-5.566784,low
6632395.4,27,NeoRec_2018-08-29_18-32-14,2,-1.217641,low
6632486.8,27,NeoRec_2018-08-29_18-32-14,2,-10.49227,low
6632577,27,NeoRec_2018-08-29_18-32-14,2,-3.669722,low
6632681.1,27,NeoRec_2018-08-29_18-32-14,2,-5.704497,low
6632776.5,27,NeoRec_2018-08-29_18-32-14,2,3.130361,low
6632878.5,27,NeoRec_2018-08-29_18-32-14,2,-0.9848636,low
6632960.3,27,NeoRec_2018-08-29_18-32-14,2,-2.244429,low
6633077.3,27,NeoRec_2018-08-29_18-32-14,2,-5.365058,low
6633172.8,27,NeoRec_2018-08-29_18-32-14,2,-0.908274,low
6633265.4,27,NeoRec_2018-08-29_18-32-14,2,-6.019431,low
6633384,27,NeoRec_2018-08-29_18-32-14,2,-2.730037,low
6633492,27,NeoRec_2018-08-29_18-32-14,2,-3.806415,low
6633595.6,27,NeoRec_2018-08-29_18-32-14,2,-4.098977,low
6633696.2,27,NeoRec_2018-08-29_18-32-14,2,1.354181,low
6633793.1,27,NeoRec_2018-08-29_18-32-14,3,0.5200511,low
6633903.3,27,NeoRec_2018-08-29_18-32-14,3,-6.419901,low
6634008.5,27,NeoRec_2018-08-29_18-32-14,3,5.795783,low
6634121.3,27,NeoRec_2018-08-29_18-32-14,3,3.028852,low
6634223.3,27,NeoRec_2018-08-29_18-32-14,3,-4.777734,low
6634306.1,27,NeoRec_2018-08-29_18-32-14,3,-2.000451,low
6634410.8,27,NeoRec_2018-08-29_18-32-14,3,-6.64213,low
6634523.2,27,NeoRec_2018-08-29_18-32-14,3,5.167447,low
6634630.2,27,NeoRec_2018-08-29_18-32-14,3,-6.091174,low
6634732.4,27,NeoRec_2018-08-29_18-32-14,3,-1.476423,low
6634816.2,27,NeoRec_2018-08-29_18-32-14,3,7.309014,low
6634899.9,27,NeoRec_2018-08-29_18-32-14,3,-1.297711,low
6634998.9,27,NeoRec_2018-08-29_18-32-14,3,-1.097734,low
6635090.7,27,NeoRec_2018-08-29_18-32-14,3,-10.89947,low
6635188.1,27,NeoRec_2018-08-29_18-32-14,3,-3.189193,low
6635268.7,27,NeoRec_2018-08-29_18-32-14,3,1.621011,low
6635356.9,27,NeoRec_2018-08-29_18-32-14,3,3.12721,low
6635457.4,27,NeoRec_2018-08-29_18-32-14,3,-5.486453,low
6635550.4,27,NeoRec_2018-08-29_18-32-14,3,-7.122448,low
6635643.4,27,NeoRec_2018-08-29_18-32-14,3,-0.5844315,low
6635762.6,27,NeoRec_2018-08-29_18-32-14,3,7.551464,low
6635845.8,27,NeoRec_2018-08-29_18-32-14,3,-2.339853,low
6635929.6,27,NeoRec_2018-08-29_18-32-14,3,1.154251,low
6645199.2,28,NeoRec_2018-08-29_18-32-14,1,-6.067397,high
6645285.4,28,NeoRec_2018-08-29_18-32-14,1,-2.122052,high
6645366.3,28,NeoRec_2018-08-29_18-32-14,1,-1.506324,high
6645453.7,28,NeoRec_2018-08-29_18-32-14,1,0.7528857,high
6645564.9,28,NeoRec_2018-08-29_18-32-14,1,-4.122888,high
